id,sensorId,Type,coordinates.lat,coordinates.long,altitude,heading,speed,speedmetric,temp,observationTime,date2
197,1515990,car,28.4486816,-16.2768528,179.0,0,0,KilometersPerHour,,2018-05-15T10:08:36.0000000Z,2018-05-31 10:08:36
198,1815260,car,41.33135,2.03282,89.0,198,0,KilometersPerHour,,2018-05-15T11:08:50.0000000Z,2018-05-31 11:08:50
199,1815590,car,28.36027,-16.36746,73.0,339,7,KilometersPerHour,,2018-05-15T11:09:29.0000000Z,2018-05-31 11:09:29
200,1815630,car,43.48777000000001,-5.68166,174.0,10,113,KilometersPerHour,,2018-05-15T11:09:33.0000000Z,2018-05-31 11:09:33
201,1815635,car,40.2766,-3.82676,738.0,163,0,KilometersPerHour,,2018-05-15T11:09:36.0000000Z,2018-05-31 11:09:36
202,1815134,truck,41.59938,1.70124,452.0,144,0,KilometersPerHour,,2018-05-15T11:09:09.0000000Z,2018-05-31 11:09:09
203,4815107,car,36.5302716,-4.6452366,14.0,159,0,KilometersPerHour,,2018-05-15T11:06:44.0000000Z,2018-05-31 11:06:44
204,4715149,car,37.403155,-5.9585583,30.0,237,3,KilometersPerHour,,2018-05-15T11:08:50.0000000Z,2018-05-31 11:08:50
205,651569,truck,41.469975,1.922672,77.0,230,93,KilometersPerHour,,2018-05-15T11:08:49.0000000Z,2018-05-31 11:08:49
206,651575,car,41.076701,1.018807,46.0,230,87,KilometersPerHour,,2018-05-15T11:09:17.0000000Z,2018-05-31 11:09:17
207,651557,truck,40.522499,-3.303389,608.0,228,88,KilometersPerHour,,2018-05-15T11:07:25.0000000Z,2018-05-31 11:07:25
208,651545,car,41.564748,1.942378,312.0,76,94,KilometersPerHour,,2018-05-15T11:09:08.0000000Z,2018-05-31 11:09:08
209,3315481,car,41.12345,-8.57323,45.0,347,129,KilometersPerHour,,2018-05-15T11:09:23.0000000Z,2018-05-31 11:09:23
210,4815183,car,38.08198,-1.1548466,242.0,281,18,KilometersPerHour,,2018-05-15T11:09:01.0000000Z,2018-05-31 11:09:01
211,5015543,car,39.4115833,-6.4147316,387.0,194,98,KilometersPerHour,,2018-05-15T11:09:41.0000000Z,2018-05-31 11:09:41
212,1815801,truck,39.42584,-0.3227,3.0,113,56,KilometersPerHour,,2018-05-15T11:09:20.0000000Z,2018-05-31 11:09:20
213,1815806,truck,39.964,-0.22727,142.0,84,33,KilometersPerHour,,2018-05-15T11:09:17.0000000Z,2018-05-31 11:09:17
214,4615783,car,39.5045866,-2.26703,792.0,234,86,KilometersPerHour,,2018-05-15T11:08:45.0000000Z,2018-05-31 11:08:45
215,4615780,car,41.9329283,2.1559166000000003,650.0,84,100,KilometersPerHour,,2018-05-15T11:08:53.0000000Z,2018-05-31 11:08:53
216,4615636,car,37.4164083,-5.9569533,22.0,295,34,KilometersPerHour,,2018-05-15T11:09:41.0000000Z,2018-05-31 11:09:41
217,4615773,car,37.7512566,-1.05716,103.0,272,44,KilometersPerHour,,2018-05-15T11:09:39.0000000Z,2018-05-31 11:09:39
218,4615759,car,37.0980633,-4.6398233,420.0,118,117,KilometersPerHour,12.9,2018-05-15T11:09:25.0000000Z,2018-05-31 11:09:25
219,4815171,car,42.678685,2.846275,53.0,85,20,KilometersPerHour,,2018-05-15T11:09:30.0000000Z,2018-05-31 11:09:30
220,4815367,car,38.20564,-1.2721966,252.0,311,0,KilometersPerHour,,2018-05-15T11:09:01.0000000Z,2018-05-31 11:09:01
221,4815147,car,39.552065,-2.2640366000000003,797.0,315,90,KilometersPerHour,,2018-05-15T11:09:22.0000000Z,2018-05-31 11:09:22
222,2215640,truck,42.813089,-1.743471,408.0,220,0,KilometersPerHour,,2018-05-15T11:08:49.0000000Z,2018-05-31 11:08:49
223,2215597,truck,37.976471,-1.237817,100.0,192,0,KilometersPerHour,,2018-05-15T11:01:16.0000000Z,2018-05-31 11:01:16
224,851543,truck,39.42477,-0.31864000000000003,62.0,318,14,KilometersPerHour,,2018-05-15T11:09:43.0000000Z,2018-05-31 11:09:43
225,851522,truck,36.58659,-6.03043,127.0,132,100,KilometersPerHour,,2018-05-15T11:09:22.0000000Z,2018-05-31 11:09:22
226,841535,truck,39.44812,-0.47156,101.0,340,51,KilometersPerHour,,2018-05-15T11:09:45.0000000Z,2018-05-31 11:09:45
227,1515471,car,38.34212,-0.49907,27.0,171,0,KilometersPerHour,,2018-05-15T11:08:49.0000000Z,2018-05-31 11:08:49
228,1515506,truck,41.39012,2.15743,85.0,93,0,KilometersPerHour,,2018-05-15T11:09:16.0000000Z,2018-05-31 11:09:16
229,1515509,truck,38.3649,-0.69105,253.0,296,92,KilometersPerHour,,2018-05-15T11:09:27.0000000Z,2018-05-31 11:09:27
230,1515465,car,41.49496,2.34711,53.0,248,88,KilometersPerHour,,2018-05-15T11:09:26.0000000Z,2018-05-31 11:09:26
231,1515510,car,40.39258,-3.84061,748.0,38,0,KilometersPerHour,,2018-05-15T11:09:07.0000000Z,2018-05-31 11:09:07
232,4215799,truck,38.00287,-1.309361,178.0,328,0,KilometersPerHour,-5.0,2018-05-15T11:08:57.0000000Z,2018-05-31 11:08:57
233,4315666,truck,45.330302,8.4138,161.0,340,0,KilometersPerHour,,2018-05-15T11:09:30.0000000Z,2018-05-31 11:09:30
234,5015650,car,36.7325883,-4.3306516,132.0,95,84,KilometersPerHour,,2018-05-15T11:09:34.0000000Z,2018-05-31 11:09:34
235,4715814,car,43.3715666,-5.8392116,210.0,233,0,KilometersPerHour,,2018-05-15T11:09:49.0000000Z,2018-05-31 11:09:49
236,4415499,car,41.2628516,1.600125,146.0,251,33,KilometersPerHour,,2018-05-15T11:09:40.0000000Z,2018-05-31 11:09:40
237,2315820,car,36.4680063,-6.1723756,5.0,0,0,KilometersPerHour,,2018-05-15T11:07:20.0000000Z,2018-05-31 11:07:20
238,2315819,car,39.4705536,-2.7144528,724.0,302,77,KilometersPerHour,,2018-05-15T11:09:34.0000000Z,2018-05-31 11:09:34
239,2115730,car,40.2083878,-5.7772003,549.0,246,65,KilometersPerHour,,2018-05-15T11:09:45.0000000Z,2018-05-31 11:09:45
240,3715331,car,39.3004716,-2.7967266,676.0,293,8,KilometersPerHour,,2018-05-15T11:09:04.0000000Z,2018-05-31 11:09:04
241,3715360,car,41.5371683,2.1724650000000003,107.0,215,77,KilometersPerHour,,2018-05-15T11:09:07.0000000Z,2018-05-31 11:09:07
242,3715338,car,37.972675,-1.1237816,49.0,352,0,KilometersPerHour,,2018-05-15T11:09:38.0000000Z,2018-05-31 11:09:38
243,3715359,car,41.35686,2.1677482999999995,1.0,44,15,KilometersPerHour,,2018-05-15T11:09:47.0000000Z,2018-05-31 11:09:47
244,5115389,car,42.2131649,2.6473433,149.0,209,0,KilometersPerHour,,2018-05-15T11:07:26.0000000Z,2018-05-31 11:07:26
245,5115390,car,39.42599660000001,-0.31936,21.0,243,7,KilometersPerHour,,2018-05-15T11:09:36.0000000Z,2018-05-31 11:09:36
246,5115391,car,39.4749666,-0.4283016,34.0,145,76,KilometersPerHour,,2018-05-15T11:09:11.0000000Z,2018-05-31 11:09:11
247,5115571,car,41.385795,2.1563466,42.0,216,0,KilometersPerHour,,2018-05-15T11:08:57.0000000Z,2018-05-31 11:08:57
248,4915154,car,37.2727733,-5.9465616,24.0,246,56,KilometersPerHour,,2018-05-15T11:09:32.0000000Z,2018-05-31 11:09:32
249,4615930,truck,41.453713,-5.737213,700.0,120,0,KilometersPerHour,13.6,2018-05-15T11:09:37.0000000Z,2018-05-31 11:09:37
250,4615932,truck,38.776401,-9.125676,104.0,82,0,KilometersPerHour,,2018-05-15T11:09:35.0000000Z,2018-05-31 11:09:35
251,4615954,truck,41.129941,-2.446169,1040.0,26,92,KilometersPerHour,,2018-05-15T11:09:12.0000000Z,2018-05-31 11:09:12
252,4615968,truck,40.618094,-3.4033550000000004,697.0,0,0,KilometersPerHour,,2018-05-15T11:09:41.0000000Z,2018-05-31 11:09:41
253,981509,car,37.9827,-1.25578,219.0,107,49,KilometersPerHour,,2018-05-15T11:09:28.0000000Z,2018-05-31 11:09:28
254,2715707,car,41.12929329999999,1.1885266,51.0,0,0,KilometersPerHour,,2018-05-15T11:06:38.0000000Z,2018-05-31 11:06:38
255,4415265,truck,49.204462,9.638539,351.0,236,0,KilometersPerHour,,2018-05-15T11:09:23.0000000Z,2018-05-31 11:09:23
256,4415282,truck,49.256386,10.593393,480.0,288,87,KilometersPerHour,,2018-05-15T11:09:17.0000000Z,2018-05-31 11:09:17
257,4415276,truck,38.457287,-1.234269,521.0,72,88,KilometersPerHour,15.3,2018-05-15T11:09:40.0000000Z,2018-05-31 11:09:40
258,4415321,truck,40.049281,-3.913980000000001,571.0,190,13,KilometersPerHour,,2018-05-15T11:09:37.0000000Z,2018-05-31 11:09:37
259,2415684,car,41.6203829,2.1530904,198.0,105,56,KilometersPerHour,,2018-05-15T11:09:40.0000000Z,2018-05-31 11:09:40
260,2415826,car,37.8563856,-4.79177,115.0,0,0,KilometersPerHour,,2018-05-15T11:09:40.0000000Z,2018-05-31 11:09:40
261,2415807,car,36.5092255,-4.901757099999998,20.0,83,17,KilometersPerHour,,2018-05-15T11:09:42.0000000Z,2018-05-31 11:09:42
262,2615960,car,36.75934,-3.84426,105.0,81,0,KilometersPerHour,,2018-05-15T11:09:29.0000000Z,2018-05-31 11:09:29
263,4215093,truck,41.723509,-0.8498979999999999,244.0,174,0,KilometersPerHour,8.4,2018-05-15T11:09:15.0000000Z,2018-05-31 11:09:15
264,4215173,truck,51.158258,6.9619740000000006,61.0,352,0,KilometersPerHour,,2018-05-15T11:09:22.0000000Z,2018-05-31 11:09:22
265,4215189,truck,40.008331,-6.110903,349.0,28,0,KilometersPerHour,,2018-05-15T11:09:26.0000000Z,2018-05-31 11:09:26
266,4215164,truck,49.667326,8.276489999999999,111.0,52,76,KilometersPerHour,,2018-05-15T11:09:30.0000000Z,2018-05-31 11:09:30
267,4215200,truck,40.610404,-3.222547,630.0,262,17,KilometersPerHour,,2018-05-15T11:09:02.0000000Z,2018-05-31 11:09:02
268,4215075,truck,46.907302,1.735972,164.0,196,90,KilometersPerHour,16.8,2018-05-15T11:09:44.0000000Z,2018-05-31 11:09:44
269,4115248,truck,39.38721500000001,-0.47771,66.0,314,87,KilometersPerHour,,2018-05-15T11:09:09.0000000Z,2018-05-31 11:09:09
270,3115363,car,39.36274210000001,-0.4479165,44.0,125,104,KilometersPerHour,,2018-05-15T11:09:36.0000000Z,2018-05-31 11:09:36
271,3115357,car,38.6138126,-1.1189568,596.0,265,17,KilometersPerHour,,2018-05-15T11:09:43.0000000Z,2018-05-31 11:09:43
272,3115452,car,38.912957,1.4283678999999998,8.0,16,0,KilometersPerHour,,2018-05-15T11:08:42.0000000Z,2018-05-31 11:08:42
273,4215821,truck,41.79277,-0.15636,287.0,98,0,KilometersPerHour,,2018-05-15T11:09:30.0000000Z,2018-05-31 11:09:30
274,4215925,truck,47.58539,1.07725,144.0,56,87,KilometersPerHour,,2018-05-15T11:09:31.0000000Z,2018-05-31 11:09:31
275,1315380,truck,49.194158,-0.33373600000000003,27.0,28,58,KilometersPerHour,,2018-05-15T11:09:38.0000000Z,2018-05-31 11:09:38
276,4515486,car,28.2166816,-16.8350183,20.0,358,60,KilometersPerHour,,2018-05-15T11:09:37.0000000Z,2018-05-31 11:09:37
277,4515471,car,40.3005466,-3.7312116,604.0,329,0,KilometersPerHour,,2018-05-15T11:08:42.0000000Z,2018-05-31 11:08:42
278,1815741,truck,39.449718,-0.474144,70.0,240,0,KilometersPerHour,,2018-05-15T11:09:25.0000000Z,2018-05-31 11:09:25
279,1815743,truck,39.154683,-0.26710900000000004,8.0,6,75,KilometersPerHour,,2018-05-15T11:09:26.0000000Z,2018-05-31 11:09:26
280,1815745,truck,40.322918,-3.872647,660.0,222,38,KilometersPerHour,,2018-05-15T11:09:22.0000000Z,2018-05-31 11:09:22
281,4615704,car,40.05518,-0.0469216,194.0,224,87,KilometersPerHour,,2018-05-15T11:09:00.0000000Z,2018-05-31 11:09:00
282,4615559,car,38.75309160000001,-0.43857,430.0,311,0,KilometersPerHour,,2018-05-15T11:08:34.0000000Z,2018-05-31 11:08:34
283,1415343,truck,42.478065,2.849071,270.0,130,46,KilometersPerHour,,2018-05-15T11:09:29.0000000Z,2018-05-31 11:09:29
284,1415725,truck,40.617625,0.571812,66.0,218,74,KilometersPerHour,,2018-05-15T11:09:01.0000000Z,2018-05-31 11:09:01
285,1515188,truck,43.861665,4.994313,65.0,342,0,KilometersPerHour,,2018-05-15T11:08:44.0000000Z,2018-05-31 11:08:44
286,1515118,truck,49.530281,2.723403,81.0,12,91,KilometersPerHour,,2018-05-15T11:09:09.0000000Z,2018-05-31 11:09:09
287,1515151,truck,39.171511,-3.394826,650.0,162,88,KilometersPerHour,,2018-05-15T11:08:47.0000000Z,2018-05-31 11:08:47
288,1415753,car,37.733136,-1.035716,75.0,320,89,KilometersPerHour,,2018-05-15T11:09:38.0000000Z,2018-05-31 11:09:38
289,1315433,truck,43.26658,2.74179,47.0,232,16,KilometersPerHour,,2018-05-15T11:09:05.0000000Z,2018-05-31 11:09:05
290,1415269,truck,44.439713,-0.812413,45.0,196,87,KilometersPerHour,,2018-05-15T11:08:46.0000000Z,2018-05-31 11:08:46
291,1315414,truck,45.655528,5.1200800000000015,223.0,308,0,KilometersPerHour,,2018-05-15T11:09:09.0000000Z,2018-05-31 11:09:09
292,1315366,truck,41.64915,-0.87995,214.0,236,0,KilometersPerHour,,2018-05-15T11:08:59.0000000Z,2018-05-31 11:08:59
293,1615067,truck,48.761153,1.232189,109.0,280,20,KilometersPerHour,,2018-05-15T11:09:37.0000000Z,2018-05-31 11:09:37
294,1315431,truck,38.71127,-0.9751,545.0,0,0,KilometersPerHour,,2018-05-15T11:09:17.0000000Z,2018-05-31 11:09:17
295,2415027,truck,46.769519,4.8216519999999985,194.0,336,65,KilometersPerHour,,2018-05-15T11:09:34.0000000Z,2018-05-31 11:09:34
296,2315996,truck,49.54325,5.819048,252.0,332,0,KilometersPerHour,,2018-05-15T11:09:45.0000000Z,2018-05-31 11:09:45
297,2315990,truck,40.541948,-3.608596,643.0,192,93,KilometersPerHour,,2018-05-15T11:09:03.0000000Z,2018-05-31 11:09:03
298,2215371,truck,42.74317,-1.622826,449.0,350,89,KilometersPerHour,,2018-05-15T11:08:50.0000000Z,2018-05-31 11:08:50
299,2415007,truck,40.656246,-3.600825,623.0,240,0,KilometersPerHour,,2018-05-15T11:09:26.0000000Z,2018-05-31 11:09:26
300,1315432,truck,40.190944,0.171889,26.0,198,89,KilometersPerHour,17.0,2018-05-15T11:09:39.0000000Z,2018-05-31 11:09:39
301,1315444,truck,38.055939,-1.244876,90.0,260,0,KilometersPerHour,,2018-05-15T11:09:09.0000000Z,2018-05-31 11:09:09
302,541571,car,43.79704,4.307084,35.0,210,80,KilometersPerHour,,2018-05-15T11:01:38.0000000Z,2018-05-31 11:01:38
303,2215658,truck,51.870275,0.196078,89.0,100,5,KilometersPerHour,,2018-05-15T11:09:32.0000000Z,2018-05-31 11:09:32
304,2215653,truck,48.586281,2.234048,63.0,192,83,KilometersPerHour,,2018-05-15T11:08:48.0000000Z,2018-05-31 11:08:48
305,681506,truck,39.52103,-0.47249,133.0,30,0,KilometersPerHour,,2018-05-15T11:09:06.0000000Z,2018-05-31 11:09:06
306,5015494,car,39.53536,2.7339266,20.0,6,0,KilometersPerHour,,2018-05-15T11:06:08.0000000Z,2018-05-31 11:06:08
307,5015499,car,36.69029329999999,-4.4683433,15.0,120,0,KilometersPerHour,,2018-05-15T11:09:04.0000000Z,2018-05-31 11:09:04
308,5015185,car,37.3451383,-5.9796416,45.0,83,0,KilometersPerHour,,2018-05-15T11:08:27.0000000Z,2018-05-31 11:08:27
309,5015192,car,37.5593216,-1.7528032999999998,397.0,20,0,KilometersPerHour,,2018-05-15T11:08:54.0000000Z,2018-05-31 11:08:54
310,4115596,car,37.8223666,-1.411465,163.0,50,89,KilometersPerHour,,2018-05-15T11:09:19.0000000Z,2018-05-31 11:09:19
311,2415480,truck,46.496379,5.316612,210.0,270,0,KilometersPerHour,,2018-05-15T11:09:25.0000000Z,2018-05-31 11:09:25
312,2415457,truck,40.256767,-3.690286,596.0,178,88,KilometersPerHour,15.875,2018-05-15T11:09:15.0000000Z,2018-05-31 11:09:15
313,851555,truck,39.43729,-0.35629,46.0,86,0,KilometersPerHour,,2018-05-15T11:09:15.0000000Z,2018-05-31 11:09:15
314,851553,truck,40.23401,-3.34646,696.0,1,82,KilometersPerHour,,2018-05-15T11:08:58.0000000Z,2018-05-31 11:08:58
315,341515,car,38.817827,0.122475,99.0,252,0,KilometersPerHour,,2018-05-15T11:08:59.0000000Z,2018-05-31 11:08:59
316,4615648,car,42.048385,-1.8162166,444.0,258,29,KilometersPerHour,,2018-05-15T11:09:34.0000000Z,2018-05-31 11:09:34
317,4615620,car,40.4983733,-3.6484416,697.0,157,67,KilometersPerHour,,2018-05-15T11:09:09.0000000Z,2018-05-31 11:09:09
318,4615639,car,40.5619216,-3.5917016000000004,644.0,346,91,KilometersPerHour,,2018-05-15T11:09:34.0000000Z,2018-05-31 11:09:34
319,1815093,car,38.3655232,-2.1020368,762.0,0,0,KilometersPerHour,,2018-05-15T11:08:57.0000000Z,2018-05-31 11:08:57
320,1815090,car,40.5783392,-3.6977676,743.0,0,0,KilometersPerHour,,2018-05-15T11:08:47.0000000Z,2018-05-31 11:08:47
321,1815099,car,43.5432064,-5.7067644,46.0,54,0,KilometersPerHour,,2018-05-15T11:09:45.0000000Z,2018-05-31 11:09:45
322,1815100,car,39.441568,-0.54042,76.0,321,88,KilometersPerHour,,2018-05-15T11:09:29.0000000Z,2018-05-31 11:09:29
323,1815110,car,39.3583008,-0.4469751,35.0,250,29,KilometersPerHour,,2018-05-15T11:08:58.0000000Z,2018-05-31 11:08:58
324,2415482,truck,36.46408,-5.782759,77.0,300,90,KilometersPerHour,17.125,2018-05-15T11:08:56.0000000Z,2018-05-31 11:08:56
325,2415504,bus,41.786827,2.225716,512.0,260,0,KilometersPerHour,,2018-05-15T11:09:38.0000000Z,2018-05-31 11:09:38
326,2415450,bus,41.32337800000001,2.039422,19.0,316,0,KilometersPerHour,,2018-05-15T11:09:34.0000000Z,2018-05-31 11:09:34
327,2415433,truck,38.052033,-1.176864,157.0,132,10,KilometersPerHour,,2018-05-15T11:08:48.0000000Z,2018-05-31 11:08:48
328,2415494,bus,41.278944,1.989672,5.0,158,0,KilometersPerHour,,2018-05-15T11:09:20.0000000Z,2018-05-31 11:09:20
329,2415491,bus,41.353575,2.147796,27.0,50,0,KilometersPerHour,,2018-05-15T11:09:32.0000000Z,2018-05-31 11:09:32
330,1415230,truck,41.90430300000001,-1.7246240000000002,481.0,260,0,KilometersPerHour,-16.9,2018-05-15T11:09:06.0000000Z,2018-05-31 11:09:06
331,891558,truck,41.318289,2.120186,106.0,286,0,KilometersPerHour,-3.5,2018-05-15T11:09:07.0000000Z,2018-05-31 11:09:07
332,891568,truck,41.16472,1.172476,98.0,278,8,KilometersPerHour,,2018-05-15T11:09:14.0000000Z,2018-05-31 11:09:14
333,1815598,car,43.28083,-8.23017,139.0,196,23,KilometersPerHour,,2018-05-15T11:09:39.0000000Z,2018-05-31 11:09:39
334,1815228,truck,41.92611,1.68198,494.0,316,17,KilometersPerHour,,2018-05-15T11:09:37.0000000Z,2018-05-31 11:09:37
335,2115718,car,41.702968,-0.995278,204.0,17,33,KilometersPerHour,,2018-05-15T11:09:12.0000000Z,2018-05-31 11:09:12
336,2815162,truck,39.475389,-0.546561,88.0,271,0,KilometersPerHour,16.5,2018-05-15T11:09:08.0000000Z,2018-05-31 11:09:08
337,615,car,37.772586,-1.451923,204.0,294,24,KilometersPerHour,,2018-05-15T11:09:29.0000000Z,2018-05-31 11:09:29
338,1015359,truck,36.733544,-2.801863,59.0,300,5,KilometersPerHour,,2018-05-15T11:08:53.0000000Z,2018-05-31 11:08:53
339,1015361,truck,41.32782,2.132125,18.0,204,0,KilometersPerHour,16.1,2018-05-15T11:09:05.0000000Z,2018-05-31 11:09:05
340,4215709,car,43.2520266,-7.4579933,438.0,208,10,KilometersPerHour,,2018-05-15T11:09:37.0000000Z,2018-05-31 11:09:37
341,721582,car,41.205443,1.145879,202.0,222,0,KilometersPerHour,,2018-05-15T11:09:10.0000000Z,2018-05-31 11:09:10
342,4715112,car,39.157385,-9.2279533,38.0,210,0,KilometersPerHour,,2018-05-15T11:09:22.0000000Z,2018-05-31 11:09:22
343,4715155,car,40.8160533,0.5129016,13.0,155,14,KilometersPerHour,,2018-05-15T11:09:42.0000000Z,2018-05-31 11:09:42
344,4715161,car,38.72931,-0.94174,598.0,201,48,KilometersPerHour,,2018-05-15T11:09:31.0000000Z,2018-05-31 11:09:31
345,4815098,car,37.8189566,-3.7694033,387.0,314,0,KilometersPerHour,,2018-05-15T11:09:02.0000000Z,2018-05-31 11:09:02
346,4215353,car,41.5297416,2.230225,67.0,40,41,KilometersPerHour,,2018-05-15T11:09:31.0000000Z,2018-05-31 11:09:31
347,4215351,car,37.3340383,-5.932721599999999,51.0,123,17,KilometersPerHour,,2018-05-15T11:09:35.0000000Z,2018-05-31 11:09:35
348,4115669,car,37.7684266,-0.8524466,10.0,5,0,KilometersPerHour,,2018-05-15T11:09:22.0000000Z,2018-05-31 11:09:22
349,4215392,car,38.2579,-0.7420283000000001,80.0,254,0,KilometersPerHour,,2018-05-15T11:07:08.0000000Z,2018-05-31 11:07:08
350,4115791,car,39.4813383,-0.6277633,144.0,7,11,KilometersPerHour,,2018-05-15T11:09:14.0000000Z,2018-05-31 11:09:14
351,4215375,car,37.2909866,-5.917535,51.0,134,20,KilometersPerHour,,2018-05-15T11:09:20.0000000Z,2018-05-31 11:09:20
352,1315025,car,42.782879,-1.618626,457.0,218,71,KilometersPerHour,,2018-05-15T11:09:19.0000000Z,2018-05-31 11:09:19
353,1215742,truck,39.165533,-6.26969,491.0,356,29,KilometersPerHour,,2018-05-15T11:09:00.0000000Z,2018-05-31 11:09:00
354,1615434,truck,43.886155,4.828889,32.0,186,0,KilometersPerHour,,2018-05-15T11:09:38.0000000Z,2018-05-31 11:09:38
355,215,car,42.81026,-1.68157,407.0,0,0,KilometersPerHour,,2018-05-15T11:09:25.0000000Z,2018-05-31 11:09:25
356,3715709,truck,41.902876,2.277194,508.0,62,0,KilometersPerHour,,2018-05-15T11:09:18.0000000Z,2018-05-31 11:09:18
357,3715704,truck,41.848073,2.23426,597.0,44,91,KilometersPerHour,,2018-05-15T11:09:26.0000000Z,2018-05-31 11:09:26
358,4215092,truck,56.163392,10.058982,31.0,156,0,KilometersPerHour,16.0,2018-05-15T11:09:14.0000000Z,2018-05-31 11:09:14
359,1015043,truck,42.225695,2.983453,40.0,332,0,KilometersPerHour,,2018-05-15T11:09:35.0000000Z,2018-05-31 11:09:35
360,1015044,truck,40.462015,-3.519309,573.0,230,74,KilometersPerHour,,2018-05-15T11:09:26.0000000Z,2018-05-31 11:09:26
361,4015658,car,37.29214,-4.8820283,502.0,51,16,KilometersPerHour,,2018-05-15T11:09:31.0000000Z,2018-05-31 11:09:31
362,4015449,car,39.4998999,-0.5280516,79.0,223,89,KilometersPerHour,,2018-05-15T11:08:33.0000000Z,2018-05-31 11:08:33
363,4315326,car,39.659255,-0.2133966,9.0,50,11,KilometersPerHour,,2018-05-15T11:08:51.0000000Z,2018-05-31 11:08:51
364,4315147,car,39.7769983,-0.2278766,36.0,175,91,KilometersPerHour,,2018-05-15T11:09:11.0000000Z,2018-05-31 11:09:11
365,3715043,car,39.4630766,-0.4386533,38.0,261,0,KilometersPerHour,,2018-05-15T11:06:30.0000000Z,2018-05-31 11:06:30
366,2615020,bus,37.38118,-5.98554,67.0,30,0,KilometersPerHour,,2018-05-15T11:07:03.0000000Z,2018-05-31 11:07:03
367,2615016,truck,39.48495,-2.15995,894.0,66,88,KilometersPerHour,,2018-05-15T11:08:58.0000000Z,2018-05-31 11:08:58
368,2615015,bus,37.28136,-4.92065,430.0,243,100,KilometersPerHour,,2018-05-15T11:09:37.0000000Z,2018-05-31 11:09:37
369,5115472,car,40.4020633,-3.6480733,669.0,344,0,KilometersPerHour,,2018-05-15T11:09:13.0000000Z,2018-05-31 11:09:13
370,5115475,car,40.4057233,-3.6912366,625.0,323,41,KilometersPerHour,,2018-05-15T11:09:29.0000000Z,2018-05-31 11:09:29
371,5015621,car,43.2931133,-3.0064633,3.0,135,0,KilometersPerHour,,2018-05-15T11:09:33.0000000Z,2018-05-31 11:09:33
372,4915608,car,40.26914160000001,-3.7551766,635.0,26,74,KilometersPerHour,,2018-05-15T11:09:43.0000000Z,2018-05-31 11:09:43
373,5115481,car,40.4790566,-3.652051600000001,717.0,39,0,KilometersPerHour,,2018-05-15T11:09:28.0000000Z,2018-05-31 11:09:28
374,5115468,car,40.406995,-3.6883633,625.0,302,0,KilometersPerHour,,2018-05-15T11:09:39.0000000Z,2018-05-31 11:09:39
375,5115476,car,40.5356016,-3.6454633,676.0,96,0,KilometersPerHour,,2018-05-15T11:09:42.0000000Z,2018-05-31 11:09:42
376,5115477,car,40.4066566,-3.6844866,658.0,258,43,KilometersPerHour,,2018-05-15T11:09:00.0000000Z,2018-05-31 11:09:00
377,5115464,car,40.4089883,-3.66295,611.0,358,37,KilometersPerHour,,2018-05-15T11:09:11.0000000Z,2018-05-31 11:09:11
378,2315042,car,38.07897929999999,-6.2583423,735.0,332,63,KilometersPerHour,,2018-05-15T11:07:59.0000000Z,2018-05-31 11:07:59
379,2315622,car,43.4707578,6.7357178,34.0,245,89,KilometersPerHour,,2018-05-15T11:05:54.0000000Z,2018-05-31 11:05:54
